ObjectID,GlobalID,CreationDate,Creator,EditDate,Editor,Date,Time,Sampling Team,Other - Sampling Team,Location,Sample Type,Sample Code,Collection Method,Biofilm Analyte,Replicate,Strip Position,# Hauls,Field Notes,x,y
187,c3873791-d5ed-45c9-8c3a-cd5dad476a71,7/10/2023 9:23:11 PM,ltimlick_IISD,7/10/2023 9:23:11 PM,ltimlick_IISD,7/6/2023 5:00:00 PM,10:43,"CG,KR,LD",,M4,Hester-Dendys,QAC_0784,,,,,,Drifted a bit before net ,0,0
188,8da4af5d-f096-4bf7-b917-fc40d3a41b06,7/10/2023 9:23:52 PM,ltimlick_IISD,7/10/2023 9:23:52 PM,ltimlick_IISD,7/6/2023 5:00:00 PM,10:55,"KR,CG,LD",,M9,Hester-Dendys,QAC_0783,,,,,,,0,0
189,0f0843e3-b952-4b9a-875d-363823e22be9,7/10/2023 9:24:21 PM,ltimlick_IISD,7/10/2023 9:24:21 PM,ltimlick_IISD,7/6/2023 5:00:00 PM,11:15,"KR,LD,CG",,M3,Hester-Dendys,QAC_0785,,,,,,,0,0
190,bce6730e-2d49-4ae6-90b1-d0e160ecd482,7/10/2023 9:28:55 PM,ltimlick_IISD,7/10/2023 9:28:55 PM,ltimlick_IISD,7/10/2023 5:00:00 PM,13:00,"CC,NB,KC",,M1 (tritium),Tritium,QAC_0827,Integrated Sampler,,,,,,0,0
191,1933cd6b-3127-4076-9569-d667aa676d2e,7/10/2023 9:29:31 PM,ltimlick_IISD,7/10/2023 9:29:31 PM,ltimlick_IISD,7/10/2023 5:00:00 PM,13:07,"CC,KC,NB",,M5,Tritium,QAC_0832,Integrated Sampler,,,,,,0,0
192,4ce35b82-03db-4ab3-8ce5-d3d5dfc11172,7/10/2023 9:30:13 PM,ltimlick_IISD,7/10/2023 9:30:13 PM,ltimlick_IISD,7/10/2023 5:00:00 PM,13:31,"CC,KC,NB",,M6,Tritium,QAC_0828,Integrated Sampler,,,,,,0,0
193,58424fcb-b488-4666-8c47-0d960d4f8cae,7/10/2023 9:30:58 PM,ltimlick_IISD,7/10/2023 9:30:58 PM,ltimlick_IISD,7/10/2023 5:00:00 PM,13:36,"KC,LD,CC",,M8,Tritium,QAC_0829,Integrated Sampler,,,,,,0,0
194,2abe6546-c2b5-49a9-b5ec-80a7b01ecefc,7/10/2023 9:32:10 PM,ltimlick_IISD,7/10/2023 9:32:10 PM,ltimlick_IISD,7/10/2023 5:00:00 PM,13:46,"CC,KC,NB",,M2,Tritium,QAC_0825,Integrated Sampler,,,,,,0,0
195,ae24ebf4-0522-4075-8934-04a9a9e76fed,7/10/2023 9:34:50 PM,ltimlick_IISD,7/10/2023 9:34:50 PM,ltimlick_IISD,7/10/2023 5:00:00 PM,14:09,"CC,KC,LD",,M7,Tritium,QAC_0833,Integrated Sampler,,,,,,0,0
196,016f3504-0c48-4734-aee9-b0a56c878ef5,7/10/2023 9:35:32 PM,ltimlick_IISD,7/10/2023 9:35:32 PM,ltimlick_IISD,7/10/2023 5:00:00 PM,14:19,"KC,CG,NB",,M4,Tritium,QAC_0831,Integrated Sampler,,,,,,0,0
197,327ddad1-4147-4fd4-86f3-12097e40ed24,7/10/2023 9:36:23 PM,ltimlick_IISD,7/10/2023 9:36:23 PM,ltimlick_IISD,7/10/2023 5:00:00 PM,14:32,"KC,CC,NB",,M9,Tritium,QAC_0826,Integrated Sampler,,,,,,0,0
198,425b6dc9-da1c-46c5-bd26-50298f9d41f9,7/10/2023 9:36:55 PM,ltimlick_IISD,7/10/2023 9:36:55 PM,ltimlick_IISD,7/10/2023 5:00:00 PM,14:50,"CC,KC,NB",,M3,Tritium,QAC_0830,Integrated Sampler,,,,,,0,0
199,d1017e38-7b24-4f71-99d4-b09f7ef87228,7/10/2023 9:40:21 PM,ltimlick_IISD,7/10/2023 9:40:21 PM,ltimlick_IISD,7/10/2023 5:00:00 PM,13:46,"CC,KC,NB",,M2,Water - Analytical,QAC_0792,Integrated Sampler,,,,,,0,0
200,4f93a99d-4749-4898-98b9-2789108d505b,7/10/2023 9:40:58 PM,ltimlick_IISD,7/10/2023 9:40:58 PM,ltimlick_IISD,7/10/2023 5:00:00 PM,14:09,"CC,KC,LD",,M7,Water - Analytical,QAC_0789,Integrated Sampler,,,,,,0,0
201,8bcae56f-64bc-4e4b-9e8d-2982d74100c5,7/10/2023 9:41:33 PM,ltimlick_IISD,10/19/2023 3:49:35 PM,ltimlick_IISD,7/10/2023 5:00:00 PM,14:19,"CC,KC,NB",,M4,Water - Analytical,QAC_0791,Integrated Sampler,,,,,,0,0
202,df0ded1f-fd8f-401b-874e-b3ba4aa4371b,7/10/2023 9:42:16 PM,ltimlick_IISD,7/10/2023 9:42:16 PM,ltimlick_IISD,7/10/2023 5:00:00 PM,14:32,"CC,KC,NB",,M9,Water - Analytical,QAC_0801,Integrated Sampler,,,,,,0,0
203,0b195801-0706-4493-aa94-636fdad16477,7/10/2023 9:42:59 PM,ltimlick_IISD,7/10/2023 9:42:59 PM,ltimlick_IISD,7/10/2023 5:00:00 PM,14:50,"CC,KC,NB",,M3,Water - Analytical,QAC_0790,Integrated Sampler,,,,,,0,0
204,3ca23ad5-b307-4334-a971-3eed8c780dbe,7/10/2023 9:46:17 PM,ltimlick_IISD,7/10/2023 9:46:17 PM,ltimlick_IISD,7/10/2023 5:00:00 PM,13:14,"CC,KC,NB",,M5,Sediment Jars,QAC_0797,,,,,,,0,0
205,95272f50-2515-4776-9f65-d8d2002532fa,7/10/2023 9:46:59 PM,ltimlick_IISD,7/10/2023 9:46:59 PM,ltimlick_IISD,7/10/2023 5:00:00 PM,13:29,"CC,KC,NB",,M6,Sediment Jars,QAC_0796,,,,,,,0,0
206,09967483-1649-4b2d-aeb2-1960583df53e,7/10/2023 9:48:00 PM,ltimlick_IISD,7/10/2023 9:48:00 PM,ltimlick_IISD,7/10/2023 5:00:00 PM,13:38,"CC,KC,NB",,M8,Sediment Jars,QAC_0794,,,,,,,0,0
207,90fae8db-0e50-48fe-9b37-ea65dea39f16,7/10/2023 9:48:31 PM,ltimlick_IISD,7/10/2023 9:48:31 PM,ltimlick_IISD,7/10/2023 5:00:00 PM,14:52,"CC,KC,NB",,M2,Sediment Jars,QAC_0800,,,,,,,0,0
208,b591b7e2-53c1-4e44-a48d-ad0e7df4e895,7/10/2023 9:49:15 PM,ltimlick_IISD,7/10/2023 9:49:15 PM,ltimlick_IISD,7/10/2023 5:00:00 PM,14:11,"CC,KC,NB",,M7,Sediment Jars,QAC_0795,,,,,,,0,0
209,f11bdf77-6264-4f77-a865-d3cf339e0ed9,7/10/2023 9:50:09 PM,ltimlick_IISD,7/10/2023 9:50:09 PM,ltimlick_IISD,7/10/2023 5:00:00 PM,14:22,"CC,KC,NB",,M4,Sediment Jars,QAC_0798,,,,,,,0,0
210,e8903e4b-a09d-4e7f-87b0-1c5732a0b290,7/10/2023 9:50:42 PM,ltimlick_IISD,7/10/2023 9:50:42 PM,ltimlick_IISD,7/10/2023 5:00:00 PM,14:35,"CC,KC,NB",,M9,Sediment Jars,QAC_0793,,,,,,,0,0
211,becaa7f9-0009-4656-93a4-f3d8599747a0,7/10/2023 9:51:13 PM,ltimlick_IISD,7/10/2023 9:51:13 PM,ltimlick_IISD,7/10/2023 5:00:00 PM,14:52,"CC,KC,NB",,M3,Sediment Jars,QAC_0799,,,,,,,0,0
212,6b9ac555-fb7a-4de7-bc6c-fc67b2600fe1,7/13/2023 5:04:37 PM,ltimlick_IISD,7/13/2023 5:04:37 PM,ltimlick_IISD,6/26/2023 5:00:00 PM,15:46,"LD,KC,CC",,M7,Tritium,QAC_0518,Integrated Sampler,,,,,,-93.7285374669265,49.660400068412
213,8c1312cf-3229-4cde-a901-a4ceadc3356d,7/17/2023 7:22:15 PM,ltimlick_IISD,9/22/2023 12:05:53 AM,ltimlick_IISD,7/17/2023 5:00:00 PM,09:35,"CC,KR,KC",,M1 (tritium),Tritium,QAC_0883,Integrated Sampler,,,,,,0,0
214,a52e4c16-b811-4bcd-be0b-a21793be1226,7/17/2023 7:22:52 PM,ltimlick_IISD,7/17/2023 7:22:52 PM,ltimlick_IISD,7/17/2023 5:00:00 PM,09:39,"CC,KR,KC",,M5,Tritium,QAC_0887,Integrated Sampler,,,,,,0,0
215,528a8459-f478-4760-b8fd-c9bcf00f2408,7/17/2023 7:23:33 PM,ltimlick_IISD,7/17/2023 7:23:33 PM,ltimlick_IISD,7/17/2023 5:00:00 PM,09:43,"CC,KR,KC",,M6,Tritium,QAC_0888,Integrated Sampler,,,,,,0,0
216,f246ce24-5e7c-4ad2-9d8e-01858a512828,7/17/2023 7:24:05 PM,ltimlick_IISD,7/17/2023 7:24:05 PM,ltimlick_IISD,7/17/2023 5:00:00 PM,09:46,"KR,CC,KC",,M8,Tritium,QAC_0890,Integrated Sampler,,,,,,0,0
217,7000f8d2-e898-45bf-a150-7e24f549d4d4,7/17/2023 7:24:34 PM,ltimlick_IISD,7/17/2023 7:24:34 PM,ltimlick_IISD,7/17/2023 5:00:00 PM,09:53,"CC,KR,KC",,M2,Tritium,QAC_0886,Integrated Sampler,,,,,,0,0
218,91068125-c123-4127-95bf-5a5695627664,7/17/2023 7:25:34 PM,ltimlick_IISD,7/17/2023 7:25:34 PM,ltimlick_IISD,7/17/2023 5:00:00 PM,10:00,"CC,KR,KC",,M7,Tritium,QAC_0884,Integrated Sampler,,,,,,0,0
219,09c32db7-cae8-419a-bfc8-b105e02b8b6f,7/17/2023 7:26:35 PM,ltimlick_IISD,7/17/2023 7:26:35 PM,ltimlick_IISD,7/17/2023 5:00:00 PM,10:06,"CC,KR,KC",,M4,Tritium,QAC_0885,Integrated Sampler,,,,,,0,0
220,2aab2fae-cc54-41d3-a2d5-b038a687974d,7/17/2023 7:27:30 PM,ltimlick_IISD,7/17/2023 7:27:30 PM,ltimlick_IISD,7/17/2023 5:00:00 PM,10:11,"CC,KR,KC",,M9,Tritium,QAC_0882,Integrated Sampler,,,,,,0,0
221,b2e30e5a-247b-491c-a3bc-1565a5dce781,7/17/2023 7:29:00 PM,ltimlick_IISD,7/17/2023 7:29:00 PM,ltimlick_IISD,7/17/2023 5:00:00 PM,10:16,"CC,KR,KC",,M3,Tritium,QAC_0889,Integrated Sampler,,,,,,0,0
222,9ba5ba4f-3690-423b-8aa0-b6f890757fdb,7/17/2023 7:31:24 PM,ltimlick_IISD,7/17/2023 7:31:24 PM,ltimlick_IISD,7/17/2023 5:00:00 PM,09:53,"CC,KR,KC",,M2,Water - Analytical,QAC_0894,Integrated Sampler,,,,,,0,0
223,e932565b-e424-4da1-90a9-b2f3df465a50,7/17/2023 7:31:52 PM,ltimlick_IISD,7/17/2023 7:31:52 PM,ltimlick_IISD,7/17/2023 5:00:00 PM,10:00,"CC,KR,KC",,M7,Water - Analytical,QAC_0892,Integrated Sampler,,,,,,0,0
224,13462c2f-2f4d-4eaf-900c-72ac6aecb25d,7/17/2023 7:32:35 PM,ltimlick_IISD,7/17/2023 7:32:35 PM,ltimlick_IISD,7/17/2023 5:00:00 PM,10:06,"CC,KR,KC",,M4,Water - Analytical,QAC_0893,Integrated Sampler,,,,,,0,0
225,4378c1f1-e10a-4503-b5ed-353fe41f8629,7/17/2023 7:33:03 PM,ltimlick_IISD,10/19/2023 3:54:25 PM,ltimlick_IISD,7/17/2023 5:00:00 PM,10:11,"CC,KR,KC",,M9,Water - Analytical,QAC_0891,Integrated Sampler,,,,,,0,0
226,29c59144-1464-4af7-be22-064edd4c7ff5,7/17/2023 7:33:25 PM,ltimlick_IISD,7/17/2023 7:33:25 PM,ltimlick_IISD,7/17/2023 5:00:00 PM,10:16,"CC,KR,KC",,M3,Water - Analytical,QAC_0895,Integrated Sampler,,,,,,0,0
227,dd2087de-c274-4314-b4f7-ce01f7b6268f,7/19/2023 8:43:37 PM,ltimlick_IISD,7/19/2023 8:43:37 PM,ltimlick_IISD,7/19/2023 5:00:00 PM,09:20,"KR,KC,LD,NB",,M5,Biofilm Strips,QAC_0896,,Ash Free Dry Mass,1,Top,,,0,0
228,bd41fb19-8473-4cdf-a16a-c51b035bbcca,7/19/2023 8:44:22 PM,ltimlick_IISD,7/19/2023 8:44:22 PM,ltimlick_IISD,7/19/2023 5:00:00 PM,09:35,"KR,KC,LD,NB",,M5,Biofilm Strips,QAC_0897,,Ash Free Dry Mass,2,Top,,,0,0
229,f4971385-98d7-4da2-ab86-67d7e52b2661,7/19/2023 8:48:48 PM,ltimlick_IISD,7/19/2023 8:48:48 PM,ltimlick_IISD,7/19/2023 5:00:00 PM,09:41,"KR,KC,LD,NB",,M5,Biofilm Strips,QAC_0898,,Ash Free Dry Mass,3,Top,,,0,0
230,8637c7db-82eb-445d-91c3-83bcdfab1864,7/19/2023 8:49:29 PM,ltimlick_IISD,7/19/2023 8:49:29 PM,ltimlick_IISD,7/19/2023 5:00:00 PM,09:52,"KR,KC,LD,NB",,M6,Biofilm Strips,QAC_0899,,Ash Free Dry Mass,1,Top,,,0,0
231,318757cf-31a9-45e3-a3df-38b8cec55c7e,7/19/2023 8:50:07 PM,ltimlick_IISD,7/19/2023 8:50:07 PM,ltimlick_IISD,7/19/2023 5:00:00 PM,09:59,"KR,KC,LD,NB",,M6,Biofilm Strips,QAC_0900,,Ash Free Dry Mass,2,Top,,,0,0
232,846e0808-0e74-4c8f-8bd0-ebfcf5e9e089,7/19/2023 8:50:46 PM,ltimlick_IISD,7/19/2023 8:50:46 PM,ltimlick_IISD,7/19/2023 5:00:00 PM,10:06,"KC,KR,LD,NB",,M6,Biofilm Strips,QAC_0901,,Ash Free Dry Mass,3,Top,,,0,0
233,fde0f637-f07b-4bda-ab31-b58bcb8a6539,7/19/2023 8:51:29 PM,ltimlick_IISD,7/19/2023 8:51:29 PM,ltimlick_IISD,7/19/2023 5:00:00 PM,10:12,"KC,KR,NB,LD",,M8,Biofilm Strips,QAC_0902,,Ash Free Dry Mass,1,Top,,,0,0
234,605a3664-2095-4e4d-9ed6-6c2209916d31,7/19/2023 8:52:17 PM,ltimlick_IISD,7/19/2023 8:52:17 PM,ltimlick_IISD,7/19/2023 5:00:00 PM,10:16,"KC,KR,LD,NB",,M8,Biofilm Strips,QAC_0903,,Ash Free Dry Mass,2,Top,,,0,0
235,2f9d9e4f-759f-4b7f-a855-bfb26c00746f,7/19/2023 8:52:52 PM,ltimlick_IISD,7/19/2023 8:52:52 PM,ltimlick_IISD,7/19/2023 5:00:00 PM,10:22,"KC,KR,LD,NB",,M8,Biofilm Strips,QAC_0904,,Ash Free Dry Mass,3,Top,,,0,0
236,bb4b6c89-dc75-4a8b-a4e8-27fbe117cf14,7/19/2023 8:57:01 PM,ltimlick_IISD,7/19/2023 8:57:01 PM,ltimlick_IISD,7/19/2023 5:00:00 PM,09:20,"LD,KR,NB,KC",,M5,Biofilm Strips,QAC_0976,,Microbial,1,Bottom,,,-93.7289492489929,49.6600336210841
237,d1087488-054f-476a-a624-a6b440d6590e,7/19/2023 8:57:58 PM,ltimlick_IISD,7/19/2023 8:57:58 PM,ltimlick_IISD,7/19/2023 5:00:00 PM,10:27,"KC,KR,NB,LD",,M2,Biofilm Strips,QAC_0905,,Ash Free Dry Mass,1,Top,,,0,0
238,0d5592d2-4f41-488c-b7b1-bd45c329a105,7/19/2023 8:58:29 PM,ltimlick_IISD,7/19/2023 8:58:29 PM,ltimlick_IISD,7/19/2023 5:00:00 PM,09:35,"KR,LD,NB,KC",,M5,Biofilm Strips,QAC_0977,,Microbial,2,Bottom,,,-93.7287304011352,49.6598941965796
239,3c0718e8-6e53-4dae-aeb2-27d128dbb1b2,7/19/2023 8:59:01 PM,ltimlick_IISD,7/19/2023 8:59:01 PM,ltimlick_IISD,7/19/2023 5:00:00 PM,10:33,"KC,KR,LD,NB",,M2,Biofilm Strips,QAC_0906,,Ash Free Dry Mass,2,Top,,,0,0
240,70d6594e-5e71-4cef-b34b-9dc485df8d28,7/19/2023 8:59:08 PM,ltimlick_IISD,8/16/2024 7:18:09 PM,ltimlick_IISD,7/19/2023 5:00:00 PM,09:41,"KC,KR,LD,NB",,M5,Biofilm Strips,QAC_0978,,Microbial,3,Bottom,,,-93.7287956681171,49.660017474548
241,df77e13d-f6fc-4a75-a11e-e1cc04d68b12,7/19/2023 9:00:02 PM,ltimlick_IISD,7/19/2023 9:00:02 PM,ltimlick_IISD,7/19/2023 5:00:00 PM,10:38,"KC,KR,LD,NB",,M2,Biofilm Strips,QAC_0907,,Ash Free Dry Mass,3,Top,,,0,0
242,4e9013d4-8338-420a-a283-9bb89fb6abec,7/19/2023 9:01:00 PM,ltimlick_IISD,7/19/2023 9:01:00 PM,ltimlick_IISD,7/19/2023 5:00:00 PM,11:04,"KC,KR,LD,NB",,M7,Biofilm Strips,QAC_0908,,Ash Free Dry Mass,1,Top,,,0,0
243,0049b462-0d04-47c3-bf06-e2edd35cd973,7/19/2023 9:01:15 PM,ltimlick_IISD,7/19/2023 9:01:15 PM,ltimlick_IISD,7/19/2023 5:00:00 PM,09:52,"KC,KR,LD,NB",,M6,Biofilm Strips,QAC_0979,,Microbial,1,Bottom,,,-93.7287387711802,49.6600974435103
244,338999ee-4472-40be-a36f-5100d066c8b4,7/19/2023 9:01:33 PM,ltimlick_IISD,7/19/2023 9:01:33 PM,ltimlick_IISD,7/19/2023 5:00:00 PM,11:09,"KC,KR,LD,NB",,M7,Biofilm Strips,QAC_0909,,Ash Free Dry Mass,2,Top,,,0,0
245,3e84b210-939c-4d06-a5ec-25e6d358261c,7/19/2023 9:02:08 PM,ltimlick_IISD,7/19/2023 9:02:08 PM,ltimlick_IISD,7/19/2023 5:00:00 PM,09:59,"KC,KR,LD,NB",,M6,Biofilm Strips,QAC_0980,,Microbial,2,Bottom,,,-93.7281931426958,49.6604206970371
246,95d24bc0-ea9f-4165-a01a-af22f9128031,7/19/2023 9:02:10 PM,ltimlick_IISD,7/19/2023 9:02:10 PM,ltimlick_IISD,7/19/2023 5:00:00 PM,11:13,"KC,KR,LD,NB",,M7,Biofilm Strips,QAC_0910,,Ash Free Dry Mass,3,Top,,,0,0
247,936ac8b3-7891-4527-b24d-d63040af4778,7/19/2023 9:02:51 PM,ltimlick_IISD,7/19/2023 9:02:51 PM,ltimlick_IISD,7/19/2023 5:00:00 PM,11:22,"KC,KR,NB,LD",,M4,Biofilm Strips,QAC_0911,,Ash Free Dry Mass,1,Top,,,0,0
248,ef98e0ca-ac50-42b0-90e3-964d814e7ecc,7/19/2023 9:03:22 PM,ltimlick_IISD,7/19/2023 9:03:22 PM,ltimlick_IISD,7/19/2023 5:00:00 PM,10:06,"KC,KR,LD,NB",,M6,Biofilm Strips,QAC_0981,,Microbial,3,Bottom,,,-93.7284769937554,49.660185933714
249,81c0ca66-f48b-4455-91ef-7445e7fe0e5e,7/19/2023 9:03:30 PM,ltimlick_IISD,7/19/2023 9:03:30 PM,ltimlick_IISD,7/19/2023 5:00:00 PM,11:26,"KC,KR,LD,NB",,M4,Biofilm Strips,QAC_0912,,Ash Free Dry Mass,2,Top,,,0,0
250,2d97dfa7-b11c-4dbb-a2c1-7b2addf4fb83,7/19/2023 9:04:16 PM,ltimlick_IISD,7/19/2023 9:04:16 PM,ltimlick_IISD,7/19/2023 5:00:00 PM,11:31,"KC,KR,LD,NB",,M4,Biofilm Strips,QAC_0913,,Ash Free Dry Mass,3,Top,,,0,0
251,b4ada053-a40b-400a-87c3-847d3eae6e4d,7/19/2023 9:04:45 PM,ltimlick_IISD,7/19/2023 9:04:45 PM,ltimlick_IISD,7/19/2023 5:00:00 PM,10:12,"KC,KR,LD,NB",,M8,Biofilm Strips,QAC_0982,,Microbial,1,Bottom,,,-93.7287193430194,49.6601189964583
252,4c526228-a831-4a22-aa44-4afa214f4419,7/19/2023 9:05:07 PM,ltimlick_IISD,7/19/2023 9:05:07 PM,ltimlick_IISD,7/19/2023 5:00:00 PM,11:37,"KC,KR,LD,NB",,M9,Biofilm Strips,QAC_0914,,Ash Free Dry Mass,1,Top,,,0,0
253,78d3db86-ce0f-4ff8-9b16-b64b5dab0ee4,7/19/2023 9:06:12 PM,ltimlick_IISD,7/19/2023 9:06:12 PM,ltimlick_IISD,7/19/2023 5:00:00 PM,10:16,"KC,KR,LD,NB",,M8,Biofilm Strips,QAC_0983,,Microbial,2,Bottom,,,-93.7287546651974,49.6602363071395
254,da06180f-729f-4d85-aa3a-927be94b2d94,7/19/2023 9:06:19 PM,ltimlick_IISD,7/19/2023 9:06:19 PM,ltimlick_IISD,7/19/2023 5:00:00 PM,11:41,"KC,KR,LD,NB",,M9,Biofilm Strips,QAC_0915,,Ash Free Dry Mass,2,Top,,,0,0
255,f28a1b9b-d332-4012-99d7-861a8284df81,7/19/2023 9:06:55 PM,ltimlick_IISD,7/19/2023 9:06:55 PM,ltimlick_IISD,7/19/2023 5:00:00 PM,11:45,"KC,KR,LD,NB",,M9,Biofilm Strips,QAC_0916,,Ash Free Dry Mass,3,Top,,,0,0
256,e77f1f12-3c66-44d9-a9a7-44f773cc9996,7/19/2023 9:07:18 PM,ltimlick_IISD,7/19/2023 9:07:18 PM,ltimlick_IISD,7/19/2023 5:00:00 PM,10:22,"KC,KR,LD,NB",,M8,Biofilm Strips,QAC_0984,,Microbial,3,Bottom,,,-93.7286356604653,49.6602725745107
257,3be8c133-9f25-4774-8f76-c210aae5d8d3,7/19/2023 9:07:32 PM,ltimlick_IISD,7/19/2023 9:07:32 PM,ltimlick_IISD,7/19/2023 5:00:00 PM,11:52,"KC,KR,LD,NB",,M3,Biofilm Strips,QAC_0917,,Ash Free Dry Mass,1,Top,,,0,0
258,e007a746-7d45-499d-91b4-601698a742ca,7/19/2023 9:08:01 PM,ltimlick_IISD,7/19/2023 9:08:01 PM,ltimlick_IISD,7/19/2023 5:00:00 PM,11:56,"KC,KR,LD,NB",,M3,Biofilm Strips,QAC_0918,,Ash Free Dry Mass,2,Top,,,0,0
259,07d65a4e-877e-43f5-8db6-f5eb5472044c,7/19/2023 9:08:10 PM,ltimlick_IISD,7/19/2023 9:08:10 PM,ltimlick_IISD,7/19/2023 5:00:00 PM,10:27,"KC,KR,LD,NB",,M2,Biofilm Strips,QAC_0985,,Microbial,1,Bottom,,,-93.7286344141353,49.6602259491392
260,56c82b93-9139-43a6-86a7-9dcac9950f10,7/19/2023 9:08:29 PM,ltimlick_IISD,7/19/2023 9:08:29 PM,ltimlick_IISD,7/19/2023 5:00:00 PM,11:59,"KC,KR,LD,NB",,M3,Biofilm Strips,QAC_0919,,Ash Free Dry Mass,3,Top,,,0,0
261,37a3a59c-f1ac-4e51-aaf8-dd385993bb37,7/19/2023 9:10:07 PM,ltimlick_IISD,7/19/2023 9:10:07 PM,ltimlick_IISD,7/19/2023 5:00:00 PM,10:33,"KC,KR,LD,NB",,M2,Biofilm Strips,QAC_0986,,Microbial,2,Bottom,,,0,0
262,c6aee1da-348a-4763-bc52-bf3b1a0463fa,7/19/2023 9:11:04 PM,ltimlick_IISD,7/19/2023 9:11:04 PM,ltimlick_IISD,7/19/2023 5:00:00 PM,10:38,"KC,KR,LD,NB",,M2,Biofilm Strips,QAC_0987,,Microbial,3,Bottom,,,0,0
263,4a6c6651-9143-4b98-8908-faf1d41ec3c8,7/19/2023 9:12:01 PM,ltimlick_IISD,7/19/2023 9:12:01 PM,ltimlick_IISD,7/19/2023 5:00:00 PM,11:04,"KC,KR,LD,NB",,M7,Biofilm Strips,QAC_0988,,Microbial,3,Bottom,,,0,0
264,9af78045-6d47-4151-bdc0-05cbc8e40684,7/19/2023 9:12:45 PM,ltimlick_IISD,7/19/2023 9:12:45 PM,ltimlick_IISD,7/19/2023 5:00:00 PM,11:09,"KC,KR,LD,NB",,M7,Biofilm Strips,QAC_0989,,Microbial,2,Bottom,,,0,0
265,245beb36-21f4-4a31-88c7-c142dd870071,7/19/2023 9:13:39 PM,ltimlick_IISD,7/19/2023 9:13:39 PM,ltimlick_IISD,7/19/2023 5:00:00 PM,11:13,"KC,KR,LD,NB",,M7,Biofilm Strips,QAC_0990,,Microbial,3,Bottom,,,0,0
266,498fff1d-14c7-4281-a6a3-2502b4ff880d,7/19/2023 9:15:46 PM,ltimlick_IISD,7/19/2023 9:15:46 PM,ltimlick_IISD,7/19/2023 5:00:00 PM,11:22,"KC,KR,LD,NB",,M4,Biofilm Strips,QAC_0991,,Microbial,1,Bottom,,,0,0
267,b63938d9-26e7-4e5e-9e07-e45b2d04b9a4,7/19/2023 9:16:54 PM,ltimlick_IISD,7/19/2023 9:16:54 PM,ltimlick_IISD,7/19/2023 5:00:00 PM,11:26,"KC,KR,LD,NB",,M4,Biofilm Strips,QAC_0992,,Microbial,2,Bottom,,Should have been strip 4 but 12 got done by mistake ,0,0
268,be62e087-472c-416f-84f5-ced8f23c1a9b,7/19/2023 9:17:53 PM,ltimlick_IISD,7/19/2023 9:17:53 PM,ltimlick_IISD,7/19/2023 5:00:00 PM,11:31,"KC,KR,LD,NB",,M4,Biofilm Strips,QAC_0993,,Microbial,3,Bottom,,,0,0
269,528893e9-ecb2-4cc9-9217-fa728d34e502,7/19/2023 9:18:38 PM,ltimlick_IISD,7/19/2023 9:18:38 PM,ltimlick_IISD,7/19/2023 5:00:00 PM,11:37,"KR,KC,LD,NB",,M9,Biofilm Strips,QAC_0994,,Microbial,1,Bottom,,,0,0
270,cb4edc75-dca5-4618-9cae-aa5adcf6a769,7/19/2023 9:19:15 PM,ltimlick_IISD,7/19/2023 9:19:15 PM,ltimlick_IISD,7/19/2023 5:00:00 PM,11:41,"KC,KR,LD,NB",,M9,Biofilm Strips,QAC_0995,,Microbial,2,Bottom,,,0,0
271,6e8438d4-cd00-4766-8871-8572f27de2cc,7/19/2023 9:19:48 PM,ltimlick_IISD,7/19/2023 9:19:48 PM,ltimlick_IISD,7/19/2023 5:00:00 PM,11:45,"KC,KR,LD,NB",,M9,Biofilm Strips,QAC_0996,,Microbial,3,Bottom,,,0,0
272,2f94241c-7ac2-4c84-af62-a9c572a84982,7/19/2023 9:20:34 PM,ltimlick_IISD,7/19/2023 9:20:34 PM,ltimlick_IISD,7/19/2023 5:00:00 PM,11:52,"KC,KR,LD,NB",,M3,Biofilm Strips,QAC_0997,,Microbial,1,Bottom,,,0,0
273,2fdf3e70-8112-4200-8203-b4aad230f469,7/19/2023 9:21:06 PM,ltimlick_IISD,7/19/2023 9:21:06 PM,ltimlick_IISD,7/19/2023 5:00:00 PM,11:56,"KC,KR,LD,NB",,M3,Biofilm Strips,QAC_0998,,Microbial,2,Bottom,,,0,0
274,b13432fc-8f96-417b-8c2d-41734d3a93fd,7/19/2023 9:21:37 PM,ltimlick_IISD,7/19/2023 9:21:37 PM,ltimlick_IISD,7/19/2023 5:00:00 PM,11:59,"KC,KR,LD,NB",,M3,Biofilm Strips,QAC_0999,,Microbial,3,Bottom,,,0,0
275,6b4a09a7-34bd-4196-81e5-efdc57c6ced6,7/19/2023 9:29:06 PM,ltimlick_IISD,7/19/2023 9:31:16 PM,ltimlick_IISD,7/19/2023 5:00:00 PM,09:20,"KC,KR,LD,NB",,M5,Biofilm Strips,QAC_0922,,Chlorophyll-a,1,Top Middle,,,0,0
276,a04bb6d6-f660-488d-8b5f-16e9a2fcbe42,7/19/2023 9:31:03 PM,ltimlick_IISD,7/19/2023 9:31:03 PM,ltimlick_IISD,7/19/2023 5:00:00 PM,09:35,"KC,KR,LD,NB",,M5,Biofilm Strips,QAC_0925,,Chlorophyll-a,2,Top Middle,,,0,0
